192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/12 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/6 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/14 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/14 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/1 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/3 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/15 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/4 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/1 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/2 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/12 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/3 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
192.168.65.1 - - [30/Jun/2025:18:38:51 +0000] "PUT /api/v1/product/updateProduct/5 HTTP/1.1" 200 57 "-" "Grafana k6/1.0.0"
